Treatments,Time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12
exp_2471,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1
exp_2471,16.0,0.13396284567949726,0.0,0.0,0.28668612710605773,0.21565214379399736,0.0,0.17193490989628538,0.0,0.0,0.022859991435019492,0.022993909654400853,0.17911405071288913
exp_2472,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0
exp_2472,16.0,0.14682327568680023,0.0,0.0,0.35614770454061195,0.1477433167106412,0.0,0.07708529265631035,0.0,0.22445355884712576,0.0,0.0,0.0
exp_2473,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1
exp_2473,16.0,0.15763034097327394,0.0,0.0,0.31372966702499727,0.14977295795065956,0.0,0.10473221602301032,0.0,0.17525681481502234,0.0,0.0,0.16048177871178793
exp_2474,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0
exp_2474,16.0,0.16083136607498216,0.0,0.0,0.33609024407287214,0.15697624243865552,0.0,0.06675797849255308,0.0,0.20906461596952064,0.0,0.022747238522956983,0.0
exp_2475,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1
exp_2475,16.0,0.12578743999140996,0.0,0.0,0.3199125417858514,0.16595599170174802,0.0,0.11793466453742948,0.0,0.15496758623560253,0.0,0.0357969903703134,0.16628087927501514
exp_2476,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0
exp_2476,16.0,0.18158465028242723,0.0,0.0,0.305211649230528,0.14620231770597378,0.0,0.05846744447245369,0.0,0.25777269794971025,0.023932546901704703,0.0,0.0
exp_2477,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1
exp_2477,16.0,0.15144159152989164,0.0,0.0,0.33135832923561387,0.14655627692664341,0.0,0.10625017982238945,0.0,0.18321530068380587,0.0,0.0,0.14826517674084486
exp_2478,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0
exp_2478,16.0,0.16588102964187432,0.0,0.0,0.32315101622444925,0.15740592672404208,0.0,0.045263920674596635,0.0,0.1889621515677257,0.010839113013956528,0.03877822909223017,0.0
exp_2479,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1
exp_2479,16.0,0.1417317587193622,0.0,0.0,0.32268990658289,0.1517533392498681,0.0,0.09915546088812198,0.0,0.14571043507357226,0.00021902339146040884,0.0,0.15993434719480076
exp_2480,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0
exp_2480,16.0,0.21650059534576482,0.0,0.0,0.21945516262083253,0.19502578196677844,0.0,0.09277576570118605,0.23867637953834786,0.0,0.0,0.0,0.0
exp_2481,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1
exp_2481,16.0,0.1697730468835638,0.0,0.0,0.2167228964837748,0.1732957396891183,0.0,0.12455604238071699,0.20697972745326323,0.0,0.0,0.0,0.13422120934041942
exp_2482,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0
exp_2482,16.0,0.2096904606550376,0.0,0.0,0.2091189072062131,0.20038621272461704,0.0,0.08898810109448019,0.25570108386932866,0.0,0.0,0.03634846964124954,0.0
exp_2483,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1
exp_2483,16.0,0.19111711812578897,0.0,0.0,0.2021311411488177,0.19508765745765672,0.0,0.1299568675864051,0.19147312027394708,0.0,0.0,0.016819109837756262,0.14399869394651793
exp_2484,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0
exp_2484,16.0,0.1989544223272746,0.0,0.0,0.1983458572683167,0.2323099686999847,0.0,0.08791868270681504,0.20328533482517652,0.0,0.0869934434369747,0.0,0.0
exp_2485,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1
exp_2485,16.0,0.1802473074106705,0.0,0.0,0.21262875992753097,0.20352252923109118,0.0,0.12473392153753862,0.20163835206662786,0.0,0.06353766308957781,0.0,0.16590009658259122
exp_2486,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0
exp_2486,16.0,0.1985176369393141,0.0,0.0,0.19066869321251909,0.2155189641309032,0.0,0.08703857587980127,0.2128050591620545,0.0,0.08474774891459759,0.01075308047322776,0.0
exp_2487,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1
exp_2487,16.0,0.17622608389141423,0.0,0.0,0.204811497675062,0.2194753843329679,0.0,0.12596265247033536,0.19156392087885096,0.0,0.03558092165777958,0.004833047777126523,0.1442234406616405
exp_2488,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0
exp_2488,16.0,0.19740448296537033,0.0,0.0,0.24536981502435184,0.18302874582972875,0.0,0.08209498906089885,0.20659249460681417,0.07359524569883315,0.0,0.0,0.0
exp_2489,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1
exp_2489,16.0,0.1788275853781147,0.0,0.0,0.236587667029732,0.18913679494159794,0.0,0.10897856739078714,0.19495305258550455,0.04421847709567335,0.0,0.0,0.14441808794783975
exp_2490,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0
exp_2490,16.0,0.20456571717805774,0.0,0.0,0.22628536043183228,0.18706860653344748,0.0,0.05996088125941431,0.21197410248535456,0.040959294164733165,0.0,0.013432795672026793,0.0
exp_2491,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1
exp_2491,16.0,0.18518835988448495,0.0,0.0,0.24586841302070772,0.17988656912437376,0.0,0.11657298024373364,0.17207294307983512,0.03931179689579,0.0,0.0,0.13165058697980084
exp_2492,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0
exp_2492,16.0,0.19562770828973727,0.0,0.0,0.2259027208938965,0.20810199858610273,0.0,0.06260592275971541,0.17584140213512905,0.068740862906587,0.06847901225006732,0.0,0.0
exp_2493,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1
exp_2493,16.0,0.17166926915464847,0.0,0.0,0.25752436799155337,0.16578024342578096,0.0,0.12400984193095996,0.18175803732335297,0.05298498704486253,0.027221913541868294,0.0,0.1476116931620603
exp_2494,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0
exp_2494,16.0,0.17758892683709554,0.0,0.0,0.22057390952935788,0.18671191497776735,0.0,0.06743668545040213,0.19357974790302718,0.07053882931423282,0.06398215748210438,0.019383100660815798,0.0
exp_2495,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1
exp_2495,16.0,0.1548964652415323,0.0,0.0,0.22844973170045074,0.18480135448888402,0.0,0.11931112176116158,0.16291266624612075,0.04752613292351553,0.04077248864308171,0.01961063280052514,0.1412088343991343
exp_2496,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
exp_2496,16.0,0.19067069552748614,0.0,0.0,0.35932189870801823,0.18362097151007128,0.19763839603574693,0.0,0.0,0.0,0.0,0.0,0.0
exp_2497,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1
exp_2497,16.0,0.13681749924562947,0.0,0.0,0.3830639723738232,0.15268101827187197,0.16118220929325963,0.0,0.0,0.0,0.0,0.0,0.22886142339784388
exp_2498,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0
exp_2498,16.0,0.20753125872204564,0.0,0.0,0.36029296059717464,0.19032690462954874,0.1743535040647353,0.0,0.0,0.0,0.0,0.035908195182421755,0.0
exp_2499,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1
exp_2499,16.0,0.1283271902569822,0.0,0.0,0.38742049157306424,0.15643623739511,0.16083893308922037,0.0,0.0,0.0,0.0,0.01650677992818687,0.2006293886313197
exp_2500,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0
exp_2500,16.0,0.21212114254768702,0.0,0.0,0.3596267023189778,0.19601573515952977,0.19765971159469142,0.0,0.0,0.0,0.021624919668183834,0.0,0.0
exp_2501,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1
exp_2501,16.0,0.12476585290389047,0.0,0.0,0.37638165882994384,0.16685174940676717,0.167409834202187,0.0,0.0,0.0,0.006015899333527452,0.0,0.20762934669408034
exp_2502,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0
exp_2502,16.0,0.1963117948607825,0.0,0.0,0.3340720592777324,0.18375021144270612,0.19218906033449226,0.0,0.0,0.0,0.010444005119698679,0.03497503809159874,0.0
exp_2503,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1
exp_2503,16.0,0.13398543936336169,0.0,0.0,0.36737673839589274,0.15401268063538856,0.16564398349427162,0.0,0.0,0.0,0.0,0.009748127494800085,0.2278266708342011
exp_2504,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0
exp_2504,16.0,0.16699099432726455,0.0,0.0,0.38976879675337395,0.10954646288828727,0.032983033800950357,0.0,0.0,0.2831289299457095,0.0,0.0,0.0
exp_2505,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1
exp_2505,16.0,0.09923407389334686,0.0,0.0,0.38678719191743766,0.12262767953652728,0.06587397652866739,0.0,0.0,0.2337903659192781,0.0,0.0,0.15830331626668703
exp_2506,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0
exp_2506,16.0,0.16581920036231249,0.0,0.0,0.3569142098301069,0.1269476882575866,0.05023480582280722,0.0,0.0,0.259651094912491,0.0,0.031460125657225016,0.0
exp_2507,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1
exp_2507,16.0,0.11433313474751579,0.0,0.0,0.38759474519631193,0.11763004518631939,0.06168712455383038,0.0,0.0,0.20030413640103792,0.0,0.008607645137426092,0.16536724234225342
exp_2508,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0
exp_2508,16.0,0.1703536220723281,0.0,0.0,0.3845010836171251,0.11496112694975621,0.05819579112631452,0.0,0.0,0.2920340689338953,0.013837337948049066,0.0,0.0
exp_2509,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1
exp_2509,16.0,0.10168349786524931,0.0,0.0,0.36800544108323047,0.1021817428844061,0.0769474670188295,0.0,0.0,0.22668470289790388,0.0,0.0,0.18363364351858844
exp_2510,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0
exp_2510,16.0,0.1609895311549578,0.0,0.0,0.3745628359089418,0.13682931427469713,0.06230816847405339,0.0,0.0,0.24450387552264927,0.0,0.008034735157209663,0.0
exp_2511,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1
exp_2511,16.0,0.11431914087669119,0.0,0.0,0.38997516454325293,0.12177971086957685,0.07045487281784514,0.0,0.0,0.20983425027539068,0.02536633075660454,0.0021214587791212455,0.17018125635293838
exp_2512,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
exp_2512,16.0,0.2189553753260239,0.0,0.0,0.3052695155994289,0.1945703966199865,0.0989246922686639,0.0,0.2130730917158414,0.0,0.0,0.0,0.0
exp_2513,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1
exp_2513,16.0,0.13413187082712572,0.0,0.0,0.3209094417999492,0.14965165133723854,0.1167727914598067,0.0,0.1719946654597325,0.0,0.0,0.0,0.16128090788983643
exp_2514,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0
exp_2514,16.0,0.2031234198509884,0.0,0.0,0.291955820849941,0.1727396443508761,0.08796832044778136,0.0,0.19808585427065126,0.0,0.0,0.03472054493993172,0.0
exp_2515,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1
exp_2515,16.0,0.15347493242939916,0.0,0.0,0.31493633049847414,0.16641203651563835,0.09402082528821958,0.0,0.16150184046793686,0.0,0.0,0.01301235702665306,0.14545163047979767
exp_2516,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0
exp_2516,16.0,0.21067813332592417,0.0,0.0,0.2754606454363106,0.1832142246720738,0.14119674189348008,0.0,0.18022774861103386,0.0,0.05614909904341302,0.0,0.0
exp_2517,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1
exp_2517,16.0,0.15531914877853545,0.0,0.0,0.29747646449810805,0.1638514670980389,0.12157333725174374,0.0,0.14288303033557248,0.0,0.029271196473112875,0.0,0.17761594839112557
exp_2518,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0
exp_2518,16.0,0.2147568801085542,0.0,0.0,0.27320827351806287,0.20899849372457824,0.10194885595093034,0.0,0.18694952944380483,0.0,0.068423091217301,0.03502967284768492,0.0
exp_2519,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1
exp_2519,16.0,0.14488095925322586,0.0,0.0,0.30223315080634444,0.1715565715685021,0.08897159842299707,0.0,0.16113439981968516,0.0,0.026537415979248594,0.014659774765977716,0.17644708030961878
exp_2520,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0
exp_2520,16.0,0.17063941763733673,0.0,0.0,0.29895418739358903,0.16069361070317995,0.05837125547991499,0.0,0.15085688863324392,0.12020289021415226,0.0,0.0,0.0
exp_2521,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1
exp_2521,16.0,0.14855401892097733,0.0,0.0,0.30720058505844494,0.1267669753619471,0.07853512058780249,0.0,0.13878850667658185,0.11025283800116807,0.0,0.0,0.1482899412188966
exp_2522,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0
exp_2522,16.0,0.20076017028190626,0.0,0.0,0.26922536348861803,0.15391894108458148,0.059975731269322825,0.0,0.16066602654317308,0.08646209517442663,0.0,0.01995140168846456,0.0
exp_2523,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1
exp_2523,16.0,0.12813674958846782,0.0,0.0,0.3048112967221496,0.1475757567750388,0.05613136530693326,0.0,0.16228381721435078,0.07201752058091518,0.0,0.012503795487943503,0.15225678024613248
exp_2524,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0
exp_2524,16.0,0.1779799341508962,0.0,0.0,0.29171558049969726,0.15468016146664035,0.07713047340326831,0.0,0.13711732622341885,0.12237680413601211,0.035862844669805286,0.0,0.0
exp_2525,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1
exp_2525,16.0,0.12519214278027138,0.0,0.0,0.31867541128614446,0.1449498880709529,0.04728278386064734,0.0,0.11196947423375722,0.10890601807293365,0.026260475331429847,0.0,0.17350621167366245
exp_2526,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0
exp_2526,16.0,0.18490121230202428,0.0,0.0,0.2836286096664707,0.14627093700655047,0.08087325060052676,0.0,0.14815884048717118,0.08941626102983616,0.020838897414680358,0.028822953282940555,0.0
exp_2527,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1
exp_2527,16.0,0.139021805658948,0.0,0.0,0.31300821104294185,0.15421912099953142,0.06967788074148377,0.0,0.13735865440385855,0.08458376954910356,0.018153982812813628,0.0010095159599225224,0.154955167994395
exp_2528,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
exp_2528,16.0,0.24530723913593036,0.0,0.0,0.31907302918466046,0.17115155597349174,0.2097045100257474,0.0893023568595146,0.0,0.0,0.0,0.0,0.0
exp_2529,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1
exp_2529,16.0,0.18287023891886967,0.0,0.0,0.33932153983914937,0.14310152323409323,0.20674375355102578,0.14592333747531136,0.0,0.0,0.0,0.0,0.20494625093803692
exp_2530,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0
exp_2530,16.0,0.2443826748678039,0.0,0.0,0.3285123139237446,0.18795768525857154,0.164026600288125,0.06139817940477786,0.0,0.0,0.0,0.04348599330282839,0.0
exp_2531,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1
exp_2531,16.0,0.19280049636817517,0.0,0.0,0.31284918390087535,0.15408150164286566,0.16708650498740724,0.12895199866267418,0.0,0.0,0.0,0.01159915971979918,0.1984675404439262
exp_2532,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0
exp_2532,16.0,0.23530441822535608,0.0,0.0,0.3310214538169891,0.1837286891833913,0.18715744902663484,0.09085166767312973,0.0,0.0,0.014281043968111874,0.0,0.0
exp_2533,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1
exp_2533,16.0,0.18603035235932472,0.0,0.0,0.3197322535263897,0.1475761832153782,0.17749338766270212,0.1377437397509189,0.0,0.0,0.005418674344542252,0.0,0.19904444508306082
exp_2534,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0
exp_2534,16.0,0.24399907692421346,0.0,0.0,0.3287436676784556,0.19412514711809817,0.1916639098071071,0.08657627600566523,0.0,0.0,0.029111273481654897,0.020396667870309665,0.0
exp_2535,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1
exp_2535,16.0,0.18757290077582814,0.0,0.0,0.30693513148365253,0.15606439266493807,0.18257311665008297,0.13735890681426682,0.0,0.0,0.000515218674613559,0.018758977193490022,0.21451451187945497
exp_2536,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0
exp_2536,16.0,0.2012443064522716,0.0,0.0,0.3383804992983009,0.10533471315588616,0.06168066800724742,0.046315463936007294,0.0,0.2564708154138733,0.0,0.0,0.0
exp_2537,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1
exp_2537,16.0,0.17342582082843405,0.0,0.0,0.33874285387955094,0.1312971256365783,0.08173984011225069,0.09051515021735511,0.0,0.1720734338619339,0.0,0.0,0.15384199075982113
exp_2538,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0
exp_2538,16.0,0.18533182865970493,0.0,0.0,0.3214318056564994,0.1432474947471686,0.09270887876270875,0.04102807325703996,0.0,0.2078359013207582,0.0,0.03773623355139748,0.0
exp_2539,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1
exp_2539,16.0,0.15211348423032198,0.0,0.0,0.3335423617247798,0.12453321086900758,0.08058383118859046,0.09215297501437823,0.0,0.16045126460647496,0.0,0.024287273498391986,0.16441540008939046
exp_2540,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0
exp_2540,16.0,0.17684513523949003,0.0,0.0,0.35872213734903124,0.13206284727612083,0.08621823103217852,0.04633696432090535,0.0,0.24703137921497553,0.0,0.0,0.0
exp_2541,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1
exp_2541,16.0,0.1569765604070781,0.0,0.0,0.3451884974384977,0.12482040747690445,0.09065836799625322,0.10123956982666453,0.0,0.1561713187317299,0.007265481776464366,0.0,0.16460583058746867
exp_2542,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0
exp_2542,16.0,0.19915417291257975,0.0,0.0,0.3362063586445356,0.15912626023894746,0.08225400705404966,0.0361520181293924,0.0,0.20840566965192384,0.004582429912078018,0.026061925618755873,0.0
exp_2543,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
exp_2543,16.0,0.16997701612076369,0.0,0.0,0.33940189842995966,0.14293236794757908,0.07919696865923913,0.10346836233114147,0.0,0.1379434909421415,0.014735298397794697,0.009565765271157375,0.16031028353716797
exp_2544,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
exp_2544,16.0,0.2477558035999223,0.0,0.0,0.23981336291725006,0.1705845671042374,0.10854177766483779,0.06617057025681775,0.21492865786472454,0.0,0.0,0.0,0.0
exp_2545,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1
exp_2545,16.0,0.20820620624111488,0.0,0.0,0.25425840484771955,0.15879977628760553,0.1326324332962817,0.13361296433831515,0.17902030856714662,0.0,0.0,0.0,0.16534754058408635
exp_2546,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0
exp_2546,16.0,0.2457325220820619,0.0,0.0,0.2422573179989357,0.18482974443152683,0.08705606205739194,0.0899668599906574,0.2234153143588325,0.0,0.0,0.012862267024174163,0.0
exp_2547,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
exp_2547,16.0,0.20016845887908563,0.0,0.0,0.2480732328182282,0.16303898689774088,0.09905896057839217,0.08413696052601358,0.1645412948869903,0.0,0.0,0.011143923803475501,0.1412876191954588
exp_2548,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0
exp_2548,16.0,0.21609908259558602,0.0,0.0,0.2273719724422375,0.19420500484066713,0.11123283792516146,0.09043515486981181,0.17336398761739455,0.0,0.06552924599539353,0.0,0.0
exp_2549,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1
exp_2549,16.0,0.20251555334099636,0.0,0.0,0.2455042422629614,0.16284090348168842,0.10772710546553457,0.13415933983441758,0.1489520557584473,0.0,0.01735172918368698,0.0,0.1535462671533244
exp_2550,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0
exp_2550,16.0,0.23435556724724418,0.0,0.0,0.23853794542871937,0.16530729515359738,0.10914873889600431,0.08197516946751951,0.17335610645728788,0.0,0.06514573520527847,0.019226414391007703,0.0
exp_2551,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1
exp_2551,16.0,0.19467595450279773,0.0,0.0,0.2600027383841845,0.18482327715858388,0.11623920906824237,0.11430738002998453,0.16782904853502717,0.0,0.024353269100801486,0.02491702715520222,0.15891909867879855
exp_2552,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
exp_2552,16.0,0.20409536300987463,0.0,0.0,0.25490258227435775,0.15433745904480206,0.06753299553112792,0.07070905492384888,0.1666027142638155,0.08877101401111055,0.0,0.0,0.0
exp_2553,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1
exp_2553,16.0,0.20101413619670344,0.0,0.0,0.2793130092194464,0.165798892609492,0.07275647687898916,0.09117072573155816,0.15102902957046485,0.072886634631265,0.0,0.0,0.15545516788251754
exp_2554,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0
exp_2554,16.0,0.21081753594325883,0.0,0.0,0.2643131092470699,0.19393620977393472,0.07512721179792589,0.05050540922659549,0.1879038343887828,0.05123033255959724,0.0,0.022586216337635107,0.0
exp_2555,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1
exp_2555,16.0,0.1727357836695362,0.0,0.0,0.2644843962657267,0.1541732049060916,0.07458406555323807,0.10186926653699573,0.164108788581512,0.0285630296358787,0.0,0.010104200484959008,0.147716551027492
exp_2556,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
exp_2556,16.0,0.21667150439894098,0.0,0.0,0.2831367546068034,0.15440520692784582,0.06406029859060339,0.0661415961624449,0.16170228303040235,0.09021932508586236,0.030395846008745123,0.0,0.0
exp_2557,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1
exp_2557,16.0,0.2015472341372977,0.0,0.0,0.27150211632645516,0.14204242885682541,0.09297659901025994,0.09777624661372976,0.14644187670164002,0.07578561102353112,0.0,0.0,0.158491260063955
exp_2558,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0
exp_2558,16.0,0.21134870269946668,0.0,0.0,0.2681768613977816,0.1713350234791854,0.09011905156699691,0.05092950039084555,0.15553715886472566,0.06032765469890331,0.04842938064932013,0.011204597479315851,0.0
exp_2559,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
exp_2559,16.0,0.17377104068626872,0.0,0.0,0.27849491734633025,0.16663008636155438,0.07439745847428943,0.10478595058849935,0.15988013421956052,0.043467187676504766,0.0316987974283448,0.014827785530395394,0.15005032092442794
exp_2560,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp_2560,16.0,0.17590708443697312,0.0,0.31835301719462755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exp_2561,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
exp_2561,16.0,0.12065596833092095,0.0,0.28305071371150503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22650554066046436
exp_2562,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
exp_2562,16.0,0.19313262338015358,0.0,0.31526201376977686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16591119948990032,0.0
exp_2563,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
exp_2563,16.0,0.14095526130241987,0.0,0.28459982558848673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896605251155106,0.2136378876851411
exp_2564,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
